detectTime,keypoints,keypointsDist,computeTime,matched
0.0152894,62,"{6:62}",0.00667508,34
0.00985947,54,"{6:54}",0.000628579,27
0.00957809,62,"{6:62}",0.000710683,33
0.00889303,69,"{6:69}",0.000659977,40
0.00954711,88,"{6:88}",0.000703473,54
0.022041,207,"{6:207}",0.00118704,64
0.00888316,48,"{6:48}",0.000564934,29
0.0107219,113,"{6:113}",0.000770777,59
0.00967015,94,"{6:94}",0.000848954,59
0.0146412,153,"{6:153}",0.00109822,0
